ZIP Code,Total Population,Poverty Count,Median Household Income,SNAP Households,White Population,Black Population,American Indian Population,Asian Population,Pacific Islander Population,Other Race Population,Two or More Races Population,High School Graduate,Bachelor's Degree,Master's Degree,Doctorate Degree
92386,2037,584,46490.0,58,1711,116,26,66,0,0,118,428,513,150,0
92389,169,55,26731.0,6,117,0,23,9,5,0,15,63,12,0,0
92391,2192,416,70987.0,140,1017,199,28,232,76,91,549,451,155,102,36
92392,64352,11073,81652.0,4027,25098,9189,1090,2812,560,10356,15247,10153,3334,1068,321
92394,39230,6280,75430.0,2678,13061,8003,675,1491,0,6663,9337,6112,1964,897,49
92395,49323,10633,57407.0,4156,22595,6887,634,2374,10,7666,9157,7400,2719,1349,139
92397,5699,503,86370.0,76,4534,34,125,232,67,302,405,909,962,547,187
92398,1657,175,56664.0,41,1241,0,0,136,0,2,278,566,61,0,15
92399,55029,4813,94718.0,2137,36445,969,415,1945,135,6845,8275,8668,5415,3153,409
92401,2283,658,42898.0,216,551,560,79,73,10,949,61,250,153,0,0
92404,63067,11567,66173.0,4150,19029,6740,775,1829,17,25110,9567,10927,2701,830,145
92405,31207,6789,59271.0,2458,9654,3156,284,873,0,13296,3944,5602,1631,736,67
92407,69191,8714,83662.0,3350,24252,7465,607,2950,399,22005,11513,10618,5326,1897,292
92408,13880,2932,63696.0,1077,3621,1204,546,2348,0,4515,1646,2564,1032,290,140
92410,48286,11782,53390.0,3701,11087,4631,439,1378,139,24878,5734,10174,1540,176,5
92411,27157,6339,55457.0,1832,4513,2467,244,663,238,14856,4176,5127,860,122,64
92415,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
92501,22079,2809,83027.0,1170,8807,1537,553,519,7,7971,2685,4223,1581,897,110
92503,88242,10306,91523.0,2774,30438,3376,801,7065,372,32955,13235,17707,7757,2495,833
92504,57085,5498,88168.0,1783,24987,4627,324,2330,481,16137,8199,10902,5234,1978,417
92505,53063,5950,84528.0,1617,17829,3193,606,5505,48,16992,8890,9688,4773,1671,182
92506,44311,3793,120877.0,898,26244,1915,201,2222,5,6935,6789,5266,7140,3544,914
92507,61920,10923,72367.0,2474,19597,5582,827,9037,181,18382,8314,6829,5555,3281,1053
92508,36777,1900,144485.0,437,17373,2241,389,4598,304,5005,6867,3926,4704,3123,784
92509,80149,9420,95218.0,2356,24973,3049,1137,3038,90,34759,13103,14421,5000,1568,110
92518,1236,268,83438.0,82,578,80,0,155,0,104,319,155,157,112,0
92521,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
92530,60877,6946,84799.0,2504,23631,2656,920,2503,129,18223,12815,10448,4711,1649,112
92532,27268,2007,111746.0,884,14529,1882,100,2864,6,2832,5055,2791,3818,1226,236
92536,2749,444,80046.0,42,1853,9,0,76,77,48,686,539,423,141,10
92539,3480,389,63203.0,102,2006,6,127,439,0,359,543,438,212,126,0
92543,39878,8943,47002.0,3296,17601,4224,892,860,0,8957,7344,6886,2421,773,73
92544,51694,8996,67011.0,3158,29262,2713,931,1483,65,8195,9045,8922,2744,1590,71
92545,45771,4765,59575.0,2581,22221,3696,525,2192,146,9129,7862,9525,3646,1607,169
92548,6435,713,54909.0,326,3761,46,180,166,0,1718,564,1413,246,136,13
92549,3823,441,83318.0,109,2322,23,66,346,0,776,290,318,643,452,88
92551,36190,3782,92172.0,1535,6198,6526,242,1536,327,16018,5343,6450,2177,748,59
92553,73189,11702,71344.0,3479,13310,11103,922,3864,385,34261,9344,12784,4283,981,425
92555,45751,3747,113636.0,1132,13390,9595,527,3290,253,12249,6447,6868,4824,1715,431
92557,55749,5559,93464.0,1792,14609,9868,824,2964,412,18699,8373,9408,4558,1833,135
92561,1891,247,87140.0,54,1396,0,33,12,0,194,256,223,163,200,75
92562,65116,4103,113204.0,1570,39968,2905,477,3925,497,6603,10741,7875,9102,4315,306
92563,77860,3519,118519.0,1381,37643,5495,674,10195,194,10109,13550,8507,10634,4191,484
92567,10697,1403,80319.0,597,4141,111,47,8,27,3735,2628,2040,564,170,24
92570,57336,8751,77570.0,2321,13294,2471,639,1565,88,30575,8704,10521,2440,754,73
92571,60153,6570,85746.0,2431,12245,6164,820,1746,430,27731,11017,9916,3018,980,237
92582,22732,2731,97723.0,853,7012,1619,114,750,0,8271,4966,3457,1399,495,40
92583,33685,6651,63582.0,2147,13166,1604,867,961,315,8861,7911,5736,1788,747,91
92584,57551,3558,113470.0,1406,29179,4384,553,4808,397,7387,10843,7289,6917,3024,418
92585,29500,2687,97898.0,687,11201,2137,684,1656,101,6725,6996,4043,2300,807,178
92586,19391,2572,53991.0,869,12260,1167,128,642,84,1891,3219,4709,1382,632,164
92587,18382,2713,105781.0,568,11198,723,228,582,78,2861,2712,2993,2305,726,60
92590,5108,731,76952.0,295,2643,162,32,437,0,1176,658,727,731,285,39
92591,41673,3400,107312.0,1093,23852,1553,93,4410,42,4757,6966,4750,6800,2972,183
92592,80933,4482,132475.0,918,48314,3851,725,9460,143,5867,12573,8440,13844,5163,761
92595,34505,3920,98132.0,808,17249,1250,317,1838,215,7289,6347,6101,2796,1047,13
92596,36725,2027,120860.0,478,17560,2485,296,4231,563,5571,6019,4383,4948,1486,225
92602,27358,1849,150406.0,404,8727,164,13,13169,126,1061,4098,946,7239,4432,685
92603,19264,1479,192083.0,164,9835,53,0,7659,34,309,1374,674,5449,3365,788
92604,27750,2292,128092.0,497,14321,394,118,8829,227,1109,2752,1485,7323,3899,555
92606,24499,2800,140790.0,582,8299,291,7,10827,284,756,4035,1236,6798,3239,490
92610,13182,335,181188.0,145,6072,139,67,4078,335,428,2063,611,3810,1717,232
92612,33706,7859,95938.0,888,16298,787,56,12579,83,1363,2540,1705,9257,3451,802
92614,29617,4073,121276.0,807,13778,1394,98,8705,75,755,4812,1048,8735,3767,409
92617,22172,3545,80167.0,538,8161,1347,161,7645,13,1156,3689,91,1536,2046,1441
92618,62296,5218,135609.0,761,22519,904,109,29971,314,2504,5975,2234,16986,9129,1962
92620,61744,5447,144572.0,892,17480,968,185,36575,108,1072,5356,2922,16009,9548,1747
92624,6685,183,125377.0,177,5150,39,17,142,0,806,531,601,1550,761,79
92625,12328,758,197628.0,92,9941,0,26,929,0,184,1248,692,3961,1589,276
92626,50569,4283,117627.0,1537,27124,1181,479,6919,822,5938,8106,4775,12206,3365,502
92627,60751,5566,105039.0,1672,31759,583,820,2884,186,13824,10695,7036,12785,3653,442
92629,26198,2311,131731.0,276,20689,588,10,946,7,1177,2781,1935,6691,3193,680
92630,66461,6459,119984.0,1447,35068,1215,696,12793,92,6245,10352,6703,14578,5789,907
92637,17342,1954,60235.0,437,11989,122,145,4125,40,329,592,2653,5002,2749,502
92646,55814,3550,132841.0,665,37494,508,310,7408,96,2624,7374,4915,13431,5412,707
92647,58794,6090,107877.0,2003,32124,1484,285,8559,316,7326,8700,7517,10655,4131,616
92648,45521,2800,118993.0,1137,30896,269,395,5077,311,2162,6411,4549,10809,4088,675
92649,35504,2091,121604.0,627,25159,223,63,3597,222,1139,5101,3222,7927,3846,776
92651,23477,1339,143569.0,267,19760,97,37,861,60,528,2134,1322,7307,3096,716
92653,29596,2342,128623.0,424,17581,339,132,4365,47,3075,4057,2536,7449,2887,401
92655,8101,1419,64602.0,856,1808,75,188,3604,18,1713,695,1256,862,268,29
92656,52645,2673,134538.0,968,31651,1105,74,9146,17,3366,7286,3821,13205,5513,838
92657,10224,808,202813.0,93,7281,30,0,1985,11,163,754,201,2679,1948,239
92660,34788,2320,154035.0,160,26646,508,212,3153,0,813,3456,1664,10952,4075,644
92661,3095,258,209620.0,13,2292,0,0,71,0,46,686,153,947,365,24
92662,2285,44,162045.0,11,2091,0,0,61,0,0,133,90,964,294,0
92663,21584,1946,138271.0,440,18544,35,24,587,13,755,1626,1278,7074,2659,379
92672,37470,2934,109991.0,830,28338,929,134,1217,111,1459,5282,3548,8279,3167,483
92673,29828,1293,180077.0,141,22010,571,65,1789,12,977,4404,2288,6233,3418,519
92675,34998,2530,127893.0,300,21934,190,217,1367,0,4870,6420,3810,6298,2681,598
92676,1967,197,114167.0,49,1696,0,0,89,0,49,133,214,524,116,36
92677,64023,3780,140605.0,1080,43426,1083,156,7400,115,4277,7566,5400,16508,7752,1363
92678,668,56,115250.0,0,500,14,28,30,2,58,36,67,119,56,0
92679,30966,1084,207652.0,45,22250,542,158,2922,66,1312,3716,2162,7813,3836,548
92683,90140,14168,82703.0,4049,22003,819,418,46177,391,12022,8310,14402,11836,3216,628
92688,43937,2553,142015.0,485,27852,486,73,5834,23,2811,6858,3420,9879,3688,370
92691,46618,2163,135779.0,760,30144,490,159,5430,64,3132,7199,5240,10081,3865,951
92692,46568,2497,133028.0,856,29648,500,386,7919,134,2062,5919,4404,11814,5048,620
92694,35019,1269,183168.0,174,24715,283,57,4713,35,799,4417,1638,8396,3688,435
92697,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
92701,48272,7537,68697.0,1344,7883,241,860,2429,97,30071,6691,8514,2184,780,109
92703,62223,6745,80817.0,1784,9590,463,1107,10172,87,29255,11549,10015,4196,941,130
92704,80408,7484,94249.0,2602,14810,658,1369,14911,66,34985,13609,13021,8081,2311,277
92705,48680,4537,125928.0,988,23230,615,154,5581,0,10878,8222,5267,9290,3491,676
92706,37191,4328,96424.0,811,10199,356,193,3112,55,15099,8177,4984,3718,1348,201
92707,59213,5037,99491.0,1616,10056,536,1056,4888,102,33470,9105,8744,4729,1230,170
92708,56358,4097,111797.0,1538,24266,657,280,20600,470,3025,7060,6597,12631,3430,742
92780,54495,6041,98647.0,1773,21961,1549,458,7810,213,13978,8526,7401,8585,3418,287
92782,29947,2001,143433.0,267,11534,624,118,12582,0,1707,3382,1279,7502,4466,474
92801,61218,8583,78477.0,3128,20636,2302,522,11654,75,14408,11621,8642,6198,1945,207
92802,43698,5049,83621.0,2129,17324,1082,174,6737,76,7385,10920,5964,4271,1031,285
92804,83435,13850,74588.0,4341,31447,2746,1000,22546,1076,10132,14488,12685,9933,2235,388
92805,74336,9830,85623.0,3439,26198,1325,1196,10023,298,17041,18255,9467,9291,2573,367
92806,40528,4053,95112.0,1371,17322,873,680,5567,151,5927,10008,5448,5092,1480,158
92807,37270,2431,136089.0,713,22400,351,123,6580,27,2285,5504,3957,7061,3421,703
92808,20829,854,148697.0,598,11917,437,59,4613,27,955,2821,1687,4857,2708,357
92821,42196,2607,116660.0,735,20685,607,314,10309,35,4386,5860,3759,8784,4217,582
92823,5141,399,176543.0,9,1369,236,22,2230,0,403,881,436,1465,422,75
92831,35831,5504,89451.0,974,17610,920,341,5990,87,5555,5328,3460,6412,2780,436
92832,26364,4510,92588.0,1165,10028,505,93,3890,57,6833,4958,3025,3398,1709,190
92833,52038,5334,113296.0,1858,17318,1143,441,18453,188,6482,8013,5005,10142,3528,741
92835,26753,1434,138487.0,338,15731,370,32,6284,0,1642,2694,1960,6092,2822,376
92840,54475,5117,96555.0,2180,17589,618,236,20388,235,7347,8062,7131,8452,1571,218
92841,33514,4743,81975.0,1456,8126,373,268,16248,121,5000,3378,5746,4001,905,55
92843,46553,6850,82009.0,1895,9688,204,746,20528,14,8191,7182,7306,4462,933,120
92844,22719,3560,73590.0,1157,3667,742,190,12895,123,3331,1771,3529,2715,569,113
92845,15484,729,133564.0,189,10028,246,54,2132,35,832,2157,1971,3170,940,128
92860,25268,1293,125371.0,505,14492,679,116,999,36,5354,3592,4874,2732,899,83
92861,5776,467,204750.0,45,4045,35,0,1064,0,164,468,702,1316,559,108
92865,20897,1508,130258.0,539,10682,279,268,3138,56,2902,3572,2207,3952,1256,174
92866,14776,1837,83776.0,515,9196,57,239,1033,73,1074,3104,2040,2118,635,170
92867,44003,3822,125799.0,992,23607,671,443,5046,192,4975,9069,4682,7083,2938,445
92868,27390,3270,89050.0,746,12878,765,635,4441,192,4394,4085,3296,4774,1581,169
92869,36684,2040,147047.0,384,20058,434,308,4680,111,4453,6640,3543,7503,2894,459
92870,52384,4432,110575.0,1180,25601,1257,234,9542,63,5203,10484,6050,9476,4393,701
92879,48756,5382,91862.0,1215,15405,2440,772,6284,19,17372,6464,8570,5145,1812,251
92880,75453,3397,151445.0,984,22796,5365,787,20794,271,13938,11502,8378,13897,4959,519
92881,29986,2025,132598.0,618,15000,1080,141,4129,266,4200,5170,3808,4458,2021,472
92882,69385,5704,100668.0,1545,29971,3209,658,6401,106,17002,12038,11149,9651,2796,288
92883,39071,2674,126829.0,260,17709,4121,214,4825,0,4346,7856,4787,5844,2674,259
92886,49919,3361,148170.0,473,28433,374,63,12664,57,2412,5916,3935,11340,5845,758
92887,19985,615,161823.0,270,11971,257,74,4943,7,598,2135,1546,5334,2290,312
93001,31885,4030,86310.0,1461,21376,227,467,1035,44,2853,5883,3717,5534,2230,467
93003,52511,5384,100300.0,1604,37330,818,403,2263,65,3762,7870,5589,9413,3880,740
93004,31326,2412,113960.0,848,19553,754,333,1510,77,2952,6147,3008,5889,2469,297
93010,46715,3349,108538.0,811,30609,1509,344,3593,103,3434,7123,5367,8104,3477,881
93012,36007,2442,122110.0,540,22589,1352,284,4692,103,1285,5702,3606,7503,3321,930
93013,16348,978,115633.0,252,9677,148,170,503,0,3053,2797,1377,3343,1536,397
93015,18917,1023,90258.0,898,11011,61,60,288,0,3053,4444,3144,1538,422,16
93021,37702,1711,149848.0,456,23723,1023,331,2517,25,2653,7430,3339,7610,2720,455
93022,5929,537,109471.0,208,4741,4,69,57,6,422,630,1070,952,228,128
93023,21559,2709,82298.0,494,17448,88,163,750,57,945,2108,2623,3671,2092,397
93030,58573,6851,90067.0,2344,18697,1122,1842,3739,122,8379,24672,9808,5027,1443,159
93033,80482,10247,85848.0,2965,26805,854,3583,5323,252,14574,29091,11596,4398,847,83
93035,26476,1349,101600.0,458,13601,272,467,1490,35,3262,7349,3456,4297,1784,329
93036,47938,5535,100482.0,2069,21819,1555,1403,2945,118,6247,13851,6935,4421,2209,416
93040,1904,50,123472.0,57,763,27,0,44,0,781,289,365,90,26,0
93041,23179,2354,75836.0,741,11192,572,147,750,44,3868,6606,3072,2472,932,36
93042,107,0,,0,51,29,13,0,0,14,0,0,0,4,0
93043,549,0,,0,259,69,18,48,3,43,109,17,36,28,0
93060,34640,4922,79606.0,1592,21527,440,433,396,18,5514,6312,4150,2313,873,127
93063,56110,3203,124030.0,1217,35264,992,342,6577,126,4267,8542,7493,10094,3634,461
93064,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
93065,72585,5444,113893.0,1187,46694,761,666,6871,202,6935,10456,8413,12752,5047,612
93066,2979,190,158281.0,0,2175,0,0,71,16,233,484,332,532,158,20
93067,993,67,,0,445,0,91,182,0,0,275,194,209,67,71
93101,30496,5169,79868.0,1249,16254,309,532,981,52,5228,7140,2461,5738,1721,511
93103,19803,2069,118118.0,659,11327,265,277,786,0,4283,2865,1909,4153,1606,331
93105,25055,2148,129549.0,444,18818,355,308,801,17,1309,3447,1521,6028,3177,877
93106,5613,4,75875.0,0,2673,71,18,1857,49,328,617,6,263,217,35
93108,11664,722,223694.0,52,9354,8,72,376,0,342,1512,382,3026,1791,575
93109,11069,1681,126875.0,215,8554,218,0,197,88,1032,980,748,2568,1050,419
93110,16385,1323,118819.0,406,10776,254,145,808,6,2159,2237,1513,3430,1533,511
93111,18234,1268,139876.0,198,12808,211,209,1245,0,1498,2263,1425,3990,1633,830
93117,52225,11896,85711.0,2236,28180,1454,424,7426,39,6843,7859,2774,6597,2923,1682
93201,1146,428,51181.0,81,551,0,7,7,0,311,270,187,0,0,0
93202,4014,478,60450.0,226,1376,45,110,439,0,1460,584,737,163,0,0
93203,20571,6287,49918.0,1170,7840,195,182,129,0,6266,5959,2303,350,99,4
93204,13441,2279,52986.0,737,2872,444,272,149,32,6442,3230,1482,211,85,34
93205,2191,1201,33295.0,297,1916,0,35,0,0,111,129,356,200,16,0
93206,1953,349,53170.0,139,858,5,0,0,0,497,593,230,65,0,0
93207,247,42,,18,218,1,27,0,0,1,0,16,0,24,5
93208,175,10,63861.0,0,148,0,27,0,0,0,0,79,49,20,0
93210,18975,3303,77850.0,818,7074,760,438,505,100,6598,3500,2584,956,438,135
93212,23407,3769,54149.0,1439,7643,2460,598,283,41,6450,5932,3686,406,149,7
93215,53627,7910,61329.0,2553,12926,2057,503,7061,31,11119,19930,9581,2182,496,9
93218,779,50,88750.0,54,269,0,4,0,0,206,300,102,46,0,0
93219,9708,1820,52883.0,881,1590,46,14,652,0,3560,3846,1128,124,51,0
93220,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
93221,14399,2274,84121.0,1101,8171,26,112,324,0,3409,2357,2091,1307,382,26
93222,2538,344,56422.0,144,1653,0,35,415,0,228,207,328,471,138,36
93223,10359,2494,57463.0,1020,3274,21,129,37,22,3519,3357,1694,206,61,0
93224,430,107,50500.0,26,335,2,0,0,0,53,40,101,8,0,2
93225,4532,930,47152.0,268,3992,0,0,32,0,161,347,1063,509,373,0
93226,64,0,,5,57,0,5,0,0,0,2,52,10,0,0
